sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741160.0,7409080.0,4234.0,2991.0,2509.0,4679.0,4867.0,5040.0,4908.0,5079.0,5491.5,5453.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741180.0,7409080.0,4448.0,3204.0,2600.0,4722.5,4927.5,5120.5,5184.0,5129.5,5529.0,5475.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741200.0,7409080.0,4540.0,3218.0,2630.0,4846.5,5083.5,5224.0,5332.0,5271.0,5626.0,5583.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741220.0,7409080.0,4476.0,3109.0,2582.0,4895.0,5108.0,5258.0,5214.0,5284.5,5663.5,5556.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741240.0,7409080.0,4416.0,3158.0,2538.0,4802.0,5003.5,5177.0,5194.0,5218.5,5599.5,5511.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741260.0,7409080.0,4526.0,3170.0,2537.0,4873.5,5041.0,5207.0,5228.0,5254.0,5622.0,5575.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740740.0,7409060.0,4572.0,3419.0,2991.0,4907.5,5112.0,5241.0,5198.0,5271.0,5596.0,5467.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740760.0,7409060.0,4594.0,3247.0,2645.0,4814.5,5018.5,5153.0,5188.0,5185.0,5546.5,5457.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740780.0,7409060.0,4662.0,3342.0,2835.0,4916.0,5051.5,5193.5,5258.0,5198.5,5539.5,5460.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740800.0,7409060.0,4780.0,3454.0,2890.0,4942.0,5045.0,5200.5,5322.0,5239.0,5570.5,5528.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740820.0,7409060.0,4524.0,3297.0,2701.0,4828.5,5029.0,5158.0,5162.0,5221.5,5594.0,5547.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740840.0,7409060.0,4652.0,3277.0,2675.0,4886.0,5017.0,5182.0,5232.0,5200.5,5577.5,5564.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740860.0,7409060.0,4566.0,3241.0,2631.0,4924.0,5071.5,5231.0,5132.0,5225.5,5575.0,5546.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740880.0,7409060.0,4384.0,3246.0,2630.0,4876.0,5044.5,5140.5,5102.0,5221.5,5548.5,5547.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740900.0,7409060.0,4592.0,3296.0,2664.0,4973.0,5194.5,5309.5,5174.0,5332.5,5613.5,5622.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740920.0,7409060.0,4754.0,3312.0,2651.0,5135.5,5347.5,5466.0,5398.0,5429.0,5697.5,5738.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740940.0,7409060.0,4616.0,3305.0,2650.0,5117.5,5259.5,5421.5,5252.0,5402.0,5693.0,5737.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740960.0,7409060.0,4406.0,3247.0,2622.0,4880.5,5036.0,5162.5,5136.0,5206.5,5616.0,5638.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740980.0,7409060.0,4312.0,3129.0,2620.0,4677.5,4909.5,5098.5,5024.0,5113.5,5534.5,5525.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741000.0,7409060.0,4390.0,3181.0,2651.0,4709.5,4904.5,5072.0,5080.0,5114.0,5507.0,5490.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741020.0,7409060.0,4430.0,3270.0,2646.0,4755.5,4968.0,5151.5,5120.0,5191.0,5580.0,5592.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741040.0,7409060.0,4552.0,3361.0,2694.0,4829.0,5025.0,5217.5,5326.0,5252.0,5688.5,5687.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741060.0,7409060.0,4738.0,3400.0,2732.0,4924.0,5131.0,5256.5,5370.0,5312.5,5729.5,5735.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741080.0,7409060.0,4644.0,3358.0,2708.0,4875.0,5075.0,5193.5,5258.0,5243.5,5598.5,5602.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741100.0,7409060.0,4480.0,3272.0,2633.0,4704.0,4906.0,5067.5,5136.0,5068.0,5493.5,5475.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741120.0,7409060.0,4272.0,3082.0,2548.0,4655.5,4891.0,5023.0,4960.0,5104.0,5453.5,5409.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741140.0,7409060.0,4448.0,3193.0,2532.0,4660.5,4839.5,5005.5,5078.0,5026.0,5421.5,5334.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741160.0,7409060.0,4478.0,3211.0,2568.0,4685.5,4890.0,5041.0,5218.0,5108.0,5450.0,5342.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741180.0,7409060.0,4508.0,3094.0,2557.0,4787.5,5030.0,5179.0,5246.0,5212.0,5553.5,5488.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741200.0,7409060.0,4454.0,3151.0,2544.0,4816.5,5048.0,5189.0,5242.0,5267.0,5621.0,5540.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741220.0,7409060.0,4428.0,3060.0,2552.0,4790.5,4979.5,5167.5,5230.0,5218.5,5611.0,5490.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741240.0,7409060.0,4536.0,3200.0,2562.0,4789.0,4993.0,5186.0,5278.0,5261.0,5606.0,5519.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741260.0,7409060.0,4488.0,3232.0,2608.0,4845.5,5062.5,5210.5,5260.0,5290.5,5630.5,5569.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740840.0,7409040.0,4712.0,3359.0,2739.0,4954.5,5126.0,5257.0,5306.0,5251.0,5596.0,5569.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740860.0,7409040.0,4536.0,3347.0,2703.0,4843.5,5007.5,5160.5,5198.0,5204.0,5581.5,5546.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740880.0,7409040.0,4642.0,3329.0,2669.0,4825.5,5000.5,5172.0,5274.0,5195.5,5592.0,5591.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740900.0,7409040.0,4792.0,3352.0,2700.0,4946.0,5157.0,5259.5,5396.0,5325.5,5671.5,5713.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740920.0,7409040.0,4846.0,3356.0,2677.0,5078.0,5256.5,5387.5,5562.0,5410.5,5720.0,5787.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740940.0,7409040.0,4542.0,3278.0,2637.0,4909.5,5098.0,5247.0,5232.0,5308.5,5640.5,5667.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740960.0,7409040.0,4478.0,3274.0,2657.0,4763.0,4978.0,5137.5,5182.0,5151.0,5558.0,5558.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740980.0,7409040.0,4480.0,3273.0,2660.0,4726.0,4955.5,5120.5,5256.0,5162.0,5521.5,5531.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741000.0,7409040.0,4386.0,3161.0,2632.0,4724.0,4923.5,5080.5,5092.0,5112.0,5496.0,5471.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741020.0,7409040.0,4682.0,3356.0,2699.0,4828.0,5000.5,5202.5,5320.0,5213.0,5603.0,5624.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741040.0,7409040.0,4886.0,3413.0,2730.0,5045.0,5231.5,5384.5,5522.0,5388.0,5748.5,5768.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741060.0,7409040.0,4926.0,3393.0,2736.0,5166.0,5327.0,5497.5,5576.0,5509.5,5831.0,5881.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741080.0,7409040.0,4606.0,3282.0,2643.0,5047.0,5232.0,5376.5,5230.0,5417.0,5727.0,5755.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741100.0,7409040.0,4538.0,3242.0,2588.0,4798.0,4972.5,5147.5,5214.0,5187.5,5567.0,5576.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741120.0,7409040.0,4670.0,3268.0,2601.0,4853.5,5032.0,5142.0,5316.0,5209.5,5571.0,5526.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741140.0,7409040.0,4500.0,3225.0,2597.0,4850.5,5042.0,5187.0,5274.0,5244.5,5561.5,5505.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741160.0,7409040.0,4430.0,3152.0,2504.0,4802.5,5032.5,5211.0,5208.0,5233.0,5613.5,5558.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741180.0,7409040.0,4392.0,3124.0,2549.0,4757.0,5016.0,5170.0,5188.0,5209.0,5594.0,5543.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741200.0,7409040.0,4430.0,3205.0,2610.0,4772.0,4995.0,5146.0,5204.0,5210.0,5583.0,5503.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741220.0,7409040.0,4444.0,3215.0,2592.0,4780.0,5002.0,5161.5,5162.0,5208.5,5552.0,5436.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741240.0,7409040.0,4488.0,3222.0,2695.0,4813.5,5022.5,5188.0,5180.0,5209.0,5554.5,5413.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740940.0,7409020.0,4706.0,3401.0,2745.0,4982.0,5133.0,5287.5,5422.0,5344.0,5732.5,5765.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740960.0,7409020.0,4590.0,3347.0,2663.0,4898.5,5095.0,5262.0,5266.0,5332.0,5686.5,5696.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740980.0,7409020.0,4588.0,3304.0,2675.0,4870.5,5070.0,5237.0,5276.0,5331.0,5686.5,5699.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741000.0,7409020.0,4552.0,3270.0,2634.0,4881.0,5074.0,5217.5,5246.0,5271.5,5661.5,5655.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741020.0,7409020.0,4664.0,3312.0,2651.0,5010.5,5182.0,5323.0,5346.0,5355.0,5710.0,5733.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741040.0,7409020.0,4720.0,3287.0,2630.0,5078.5,5306.0,5451.0,5394.0,5495.5,5820.0,5853.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741060.0,7409020.0,4890.0,3320.0,2605.0,5141.5,5335.0,5473.0,5564.0,5531.0,5851.0,5885.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741080.0,7409020.0,4826.0,3263.0,2597.0,5140.0,5333.0,5487.0,5516.0,5497.0,5831.5,5881.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741100.0,7409020.0,4768.0,3259.0,2596.0,5018.5,5179.5,5311.0,5374.0,5371.5,5758.5,5774.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741120.0,7409020.0,4478.0,3169.0,2511.0,4956.0,5153.0,5273.5,5268.0,5315.0,5697.0,5706.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741140.0,7409020.0,4422.0,3143.0,2495.0,4798.0,5037.0,5212.5,5218.0,5294.0,5661.0,5666.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741160.0,7409020.0,4480.0,3216.0,2611.0,4805.5,5047.5,5185.0,5246.0,5240.0,5627.5,5598.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741180.0,7409020.0,4492.0,3233.0,2582.0,4817.0,5057.0,5212.0,5280.0,5239.5,5632.0,5589.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741200.0,7409020.0,4450.0,3129.0,2582.0,4814.5,5042.0,5217.0,5234.0,5253.0,5630.5,5560.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741220.0,7409020.0,4518.0,3173.0,2575.0,4800.5,5023.0,5176.5,5182.0,5211.0,5528.5,5385.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741060.0,7409000.0,4754.0,3239.0,2577.0,5153.0,5359.5,5498.5,5492.0,5520.5,5828.5,5888.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741080.0,7409000.0,4526.0,3148.0,2499.0,5036.0,5248.5,5372.5,5270.0,5413.0,5754.5,5793.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741100.0,7409000.0,4400.0,3104.0,2486.0,4858.0,5039.5,5229.5,5158.0,5301.5,5656.0,5695.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741120.0,7409000.0,4496.0,3230.0,2593.0,4806.5,5008.0,5204.5,5296.0,5266.5,5618.5,5602.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741140.0,7409000.0,4644.0,3289.0,2675.0,4865.0,5122.5,5295.0,5362.0,5321.0,5666.0,5662.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741160.0,7409000.0,4660.0,3324.0,2662.0,4935.0,5165.5,5350.0,5376.0,5354.5,5731.5,5742.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741180.0,7409000.0,4668.0,3316.0,2644.0,4901.5,5111.5,5278.5,5292.0,5353.0,5693.5,5686.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741200.0,7409000.0,4462.0,3144.0,2621.0,4826.0,5052.5,5199.0,5198.0,5260.5,5596.5,5526.0
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741160.0,7408980.0,4808.0,3442.0,2774.0,5121.5,5319.0,5452.5,5484.0,5460.0,5761.5,5751.5
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741180.0,7408980.0,4578.0,3271.0,2695.0,4937.0,5166.5,5337.0,5340.0,5373.0,5693.5,5646.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742220.0,7408600.0,4358.0,3195.0,2643.0,4630.0,4774.0,4891.0,4834.0,4866.5,5063.0,4956.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742240.0,7408600.0,4088.0,3091.0,2555.0,4506.0,4647.5,4765.0,4594.0,4763.5,4914.5,4772.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742200.0,7408580.0,4542.0,3204.0,2647.0,4748.0,4937.5,5074.0,5170.0,5075.5,5362.5,5305.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742220.0,7408580.0,4238.0,3193.0,2699.0,4555.5,4722.5,4852.0,4854.0,4868.0,5119.0,5035.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742240.0,7408580.0,3873.0,2821.0,2371.0,4247.5,4425.5,4510.0,4448.0,4580.0,4793.5,4671.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742260.0,7408580.0,4014.0,2938.0,2457.0,4234.5,4410.5,4520.5,4552.0,4547.0,4704.5,4592.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742200.0,7408560.0,4490.0,3173.0,2595.0,4882.0,5053.5,5157.5,5116.0,5169.0,5445.0,5448.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742220.0,7408560.0,4470.0,3201.0,2641.0,4692.0,4865.0,4982.5,5072.0,5030.0,5275.0,5213.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742240.0,7408560.0,4260.0,3128.0,2593.0,4489.0,4682.5,4836.5,4878.0,4832.0,5101.5,5033.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742260.0,7408560.0,4342.0,3132.0,2560.0,4495.5,4665.0,4820.5,4920.0,4819.0,5042.5,4968.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742280.0,7408560.0,4276.0,3086.0,2563.0,4546.5,4711.5,4821.5,4852.0,4809.5,4997.0,4957.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742300.0,7408560.0,4186.0,3068.0,2535.0,4395.0,4535.0,4663.0,4780.0,4661.0,4845.5,4753.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742180.0,7408540.0,4246.0,3050.0,2523.0,4767.0,4926.0,5105.5,4932.0,5116.0,5401.0,5367.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742200.0,7408540.0,4200.0,3001.0,2481.0,4634.5,4766.0,4949.5,4860.0,4957.0,5225.0,5169.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742220.0,7408540.0,4412.0,3172.0,2633.0,4699.0,4875.5,4992.5,5024.0,5013.0,5300.0,5248.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742240.0,7408540.0,4502.0,3157.0,2557.0,4694.0,4862.0,5003.5,5088.0,5028.5,5285.5,5264.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742260.0,7408540.0,4382.0,3164.0,2691.0,4653.0,4817.0,4956.5,5010.0,4971.0,5213.5,5181.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742280.0,7408540.0,4332.0,3122.0,2538.0,4613.5,4765.5,4912.0,4884.0,4913.5,5123.5,5085.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742300.0,7408540.0,4292.0,3097.0,2527.0,4569.5,4732.5,4876.0,4864.0,4861.5,5072.5,5007.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742320.0,7408540.0,4228.0,3028.0,2491.0,4480.0,4655.5,4787.5,4774.0,4778.5,4955.0,4908.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742340.0,7408540.0,4075.0,3001.0,2482.0,4354.5,4499.5,4642.5,4618.0,4628.5,4783.5,4729.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742160.0,7408520.0,4264.0,3086.0,2477.0,4616.0,4831.5,5008.5,5030.0,4992.5,5330.0,5335.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742180.0,7408520.0,4348.0,3198.0,2606.0,4541.0,4752.5,4932.5,4996.0,4915.5,5223.5,5128.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742200.0,7408520.0,4468.0,3229.0,2608.0,4646.0,4813.0,4939.5,5084.0,4959.5,5201.5,5111.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742220.0,7408520.0,4574.0,3252.0,2631.0,4762.5,4942.5,5091.0,5172.0,5090.5,5341.0,5303.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742240.0,7408520.0,4354.0,3203.0,2655.0,4727.0,4884.5,5000.0,4938.0,5020.5,5271.5,5239.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742260.0,7408520.0,4426.0,3153.0,2570.0,4652.5,4816.5,4933.0,4972.0,4936.5,5236.0,5194.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742280.0,7408520.0,4340.0,3094.0,2507.0,4561.0,4740.5,4897.0,4912.0,4888.5,5150.5,5088.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742300.0,7408520.0,4252.0,3024.0,2475.0,4556.0,4764.0,4869.5,4846.0,4883.0,5089.5,5042.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742320.0,7408520.0,4154.0,3036.0,2486.0,4456.0,4638.5,4746.0,4696.0,4756.5,4928.0,4872.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742340.0,7408520.0,3924.0,2889.0,2414.0,4256.0,4411.0,4558.0,4474.0,4565.5,4724.0,4654.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742360.0,7408520.0,3882.0,2838.0,2421.0,4181.5,4371.0,4437.5,4426.0,4467.5,4642.5,4536.5
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742380.0,7408520.0,3775.0,2733.0,2270.0,4048.5,4219.0,4345.5,4314.0,4323.0,4456.0,4338.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742160.0,7408500.0,4192.0,2949.0,2487.0,4553.5,4761.0,4916.5,4878.0,4951.0,5226.0,5196.0
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742180.0,7408500.0,4266.0,3063.0,2488.0,4579.5,4728.5,4906.0,4928.0,4904.5,5217.5,5159.0
